branch_id,day,metric,p10,p50,p90,mean,standard_deviation
integrated_response,6,policy_cost_100m_cny,4.878632478632479,4.878632478632479,4.878632478632479,4.878632478632479,0.0
integrated_response,7,life_satisfaction,0.3115425315853035,0.3115522381391558,0.3115619446930081,0.3115522381391558,1.213319231535559e-05
integrated_response,7,government_trust,0.5284876869108285,0.5286522447109053,0.5288168025109822,0.5286522447109053,0.00020569725009611517
integrated_response,7,economic_confidence,0.465252863144217,0.46549834139375834,0.46574381964329964,0.46549834139375834,0.00030684781192666377
integrated_response,7,consumption_index,0.3451417759130192,0.34530844260211446,0.3454751092912098,0.34530844260211446,0.00020833336136913405
integrated_response,7,employment_rate,0.9341187258071987,0.934131067650472,0.9341434094937454,0.934131067650472,1.542730409176407e-05
integrated_response,7,congestion_index,0.752289540658959,0.7532659300652431,0.7542423194715272,0.7532659300652431,0.0012204867578551326
integrated_response,7,health_system_load,0.6837029097521453,0.6841511671043287,0.684599424456512,0.6841511671043287,0.0005603216902292374
integrated_response,7,rumor_belief,0.03314771949682612,0.03348583617898321,0.033823952861140295,0.03348583617898321,0.00042264585269635724
integrated_response,7,stress,0.43288676844764085,0.43292612581182155,0.43296548317600225,0.43292612581182155,4.91967052259068e-05
integrated_response,7,commute_minutes,24.495942594907405,24.504430408563415,24.512918222219426,24.504430408563415,0.0106097670700116
integrated_response,7,organization_vitality,0.8422056305978483,0.8422918339376115,0.8423780372773747,0.8422918339376115,0.00010775417470404447
integrated_response,7,public_service_reliability,0.8354672284828625,0.8355076818572467,0.8355481352316309,0.8355076818572467,5.0566717980204956e-05
integrated_response,7,policy_cost_100m_cny,7.175356125356126,7.175356125356126,7.175356125356126,7.175356125356126,0.0
integrated_response,8,life_satisfaction,0.29023977845496274,0.2902486740031949,0.290257569551427,0.2902486740031949,1.1119435290196655e-05
integrated_response,8,government_trust,0.5163747203960993,0.516542157916651,0.5167095954372027,0.516542157916651,0.00020929690068960394
integrated_response,8,economic_confidence,0.45226895325828725,0.4524953967633963,0.4527218402685053,0.4524953967633963,0.0002830543813863162
integrated_response,8,consumption_index,0.3255298085299104,0.3256923276295336,0.32585484672915677,0.3256923276295336,0.0002031488745289911
integrated_response,8,employment_rate,0.9344908887070088,0.9344941383973765,0.9344973880877442,0.9344941383973765,4.062112959668518e-06
integrated_response,8,congestion_index,0.7530585329309182,0.7540640634457053,0.7550695939604924,0.7540640634457053,0.001256913143483862
integrated_response,8,health_system_load,0.5607869174043753,0.5611187613646941,0.5614506053250129,0.5611187613646941,0.000414804950398473
integrated_response,8,rumor_belief,0.02861463253179557,0.02888929012759968,0.029163947723403784,0.02888929012759968,0.00034332199475513477
integrated_response,8,stress,0.4275711277520397,0.4276109561650201,0.42765078457800043,0.4276109561650201,4.978551622544791e-05
integrated_response,8,commute_minutes,24.493221224722912,24.500233020802,24.50724481688109,24.500233020802,0.00876474509886016
integrated_response,8,organization_vitality,0.8465950473927433,0.8466687253025922,0.8467424032124411,0.8466687253025922,9.20973873110853e-05
integrated_response,8,public_service_reliability,0.8349119384625734,0.8349534876144811,0.8349950367663888,0.8349534876144811,5.193643988460339e-05
integrated_response,8,policy_cost_100m_cny,10.043508343508345,10.043508343508345,10.043508343508345,10.043508343508345,0.0
integrated_response,9,life_satisfaction,0.26757511538227335,0.26778530431382924,0.26799549324538513,0.26778530431382924,0.0002627361644448878
integrated_response,9,government_trust,0.5018367446673739,0.5022429347948885,0.502649124922403,0.5022429347948885,0.0005077376593931593
integrated_response,9,economic_confidence,0.4395279093690382,0.4397305616456926,0.439933213922347,0.4397305616456926,0.0002533153458180448
integrated_response,9,consumption_index,0.3065206563896512,0.3065509057713075,0.30658115515296386,0.3065509057713075,3.7811727070374834e-05
integrated_response,9,employment_rate,0.9344478773289245,0.9344521220999119,0.9344563668708993,0.9344521220999119,5.305963734159036e-06
integrated_response,9,congestion_index,0.7823390937026776,0.7840970099702249,0.7858549262377723,0.7840970099702249,0.002197395334434138
integrated_response,9,health_system_load,0.6636529269257649,0.6732554781271927,0.6828580293286204,0.6732554781271927,0.012003189001784653
integrated_response,9,rumor_belief,0.027700880349282298,0.028134485348929237,0.028568090348576176,0.028134485348929237,0.0005420062495586735
integrated_response,9,stress,0.44646420626254596,0.4486068464701992,0.4507494866778524,0.4486068464701992,0.0026783002595665295
integrated_response,9,commute_minutes,25.2595343947007,25.322352336346952,25.385170277993208,25.322352336346952,0.07852242705781798
integrated_response,9,organization_vitality,0.8500526865744384,0.8501066127482171,0.8501605389219958,0.8501066127482171,6.740771722330008e-05
integrated_response,9,public_service_reliability,0.8332727754847166,0.8333989921475438,0.8335252088103708,0.8333989921475438,0.00015777082853390967
integrated_response,9,policy_cost_100m_cny,12.911660561660563,12.911660561660563,12.911660561660563,12.911660561660563,0.0
integrated_response,10,life_satisfaction,0.24473774772020107,0.2449657869885717,0.24519382625694233,0.2449657869885717,0.00028504908546329866
integrated_response,10,government_trust,0.48621027578957937,0.48663848302186585,0.4870666902541523,0.48663848302186585,0.0005352590403580881
integrated_response,10,economic_confidence,0.4271606141489079,0.4273862497862203,0.4276118854235327,0.4273862497862203,0.0002820445466405197
integrated_response,10,consumption_index,0.28824548981596776,0.2882752931603776,0.28830509650478736,0.2882752931603776,3.725418051223062e-05
integrated_response,10,employment_rate,0.9340603157816545,0.9340636949148697,0.934067074048085,0.9340636949148697,4.2239165190527395e-06
integrated_response,10,congestion_index,0.7772583312709187,0.7801399111042229,0.7830214909375272,0.7801399111042229,0.0036019747916303246
integrated_response,10,health_system_load,0.7537586825374784,0.7555427278852445,0.7573267732330107,0.7555427278852445,0.0022300566847077152
integrated_response,10,rumor_belief,0.027131565249113764,0.027297677474416665,0.027463789699719562,0.027297677474416665,0.00020764028162862345
integrated_response,10,stress,0.4622488112900703,0.46258924556150127,0.4629296798329323,0.46258924556150127,0.00042554283928877834
integrated_response,10,commute_minutes,25.122991530472795,25.179534946150774,25.236078361828756,25.179534946150774,0.07067926959747517
integrated_response,10,organization_vitality,0.8528559152214339,0.8529570771518218,0.8530582390822098,0.8529570771518218,0.00012645241298497867
integrated_response,10,public_service_reliability,0.8320279377519337,0.8320896982025119,0.83215145865309,0.8320896982025119,7.72005632226902e-05
integrated_response,10,policy_cost_100m_cny,15.779812779812781,15.779812779812781,15.779812779812781,15.779812779812781,0.0
integrated_response,11,life_satisfaction,0.221248822439304,0.2215687299887012,0.22188863753809843,0.2215687299887012,0.0003998844367465032
integrated_response,11,government_trust,0.4689720059850156,0.4695049084626504,0.47003781094028524,0.4695049084626504,0.0006661280970435279
integrated_response,11,economic_confidence,0.415734181745773,0.41597133936362735,0.4162084969814817,0.41597133936362735,0.0002964470223179583
integrated_response,11,consumption_index,0.27066506658209394,0.27067666133341983,0.2706882560847457,0.27067666133341983,1.4493439157381438e-05
integrated_response,11,employment_rate,0.9334597313495829,0.9334993115876116,0.9335388918256403,0.9334993115876116,4.947529753590585e-05
integrated_response,11,congestion_index,0.7879965542725305,0.7880032145079106,0.7880098747432908,0.7880032145079106,8.325294225175472e-06
integrated_response,11,health_system_load,0.8448391268625912,0.8499686585634221,0.8550981902642529,0.8499686585634221,0.006411914626038628
integrated_response,11,rumor_belief,0.026642115975951196,0.02682775337425823,0.02701339077256527,0.02682775337425823,0.00023204674788379794
integrated_response,11,stress,0.4780685820397873,0.47911386368302256,0.48015914532625786,0.47911386368302256,0.0013066020540440648
integrated_response,11,commute_minutes,25.323572550071436,25.34226330768666,25.360954065301886,25.34226330768666,0.023363447019029593
integrated_response,11,organization_vitality,0.8559020265029886,0.8560342225200637,0.8561664185371386,0.8560342225200637,0.00016524502134368513
integrated_response,11,public_service_reliability,0.8305783120012384,0.8306693770651234,0.8307604421290086,0.8306693770651234,0.00011383132985637312
integrated_response,11,policy_cost_100m_cny,18.647964997964998,18.647964997964998,18.647964997964998,18.647964997964998,0.0
integrated_response,12,life_satisfaction,0.19802733756411944,0.19849248476735026,0.19895763197058108,0.19849248476735026,0.0005814340040385252
integrated_response,12,government_trust,0.461402460729136,0.4621024933944281,0.4628025260597203,0.4621024933944281,0.000875040831615187
integrated_response,12,economic_confidence,0.404811376544326,0.4050641071857871,0.4053168378272483,0.4050641071857871,0.00031591330182642596
integrated_response,12,consumption_index,0.25394046815943766,0.2540172106688305,0.2540939531782233,0.2540172106688305,9.592813674103029e-05
integrated_response,12,employment_rate,0.9327296350091618,0.9327577963899258,0.9327859577706897,0.9327577963899258,3.5201725954892016e-05
integrated_response,12,congestion_index,0.787093362714028,0.78710745109997,0.787121539485912,0.78710745109997,1.7610482427488083e-05
integrated_response,12,health_system_load,0.9189569766305797,0.9268361611157094,0.934715345600839,0.9268361611157094,0.009848980606412094
integrated_response,12,rumor_belief,0.001396947344656305,0.0013973199081271411,0.0013976924715979773,0.0013973199081271411,4.657043385452274e-07
integrated_response,12,stress,0.4888138820420676,0.4903939368560638,0.49197399167005995,0.4903939368560638,0.00197506851749521
integrated_response,12,commute_minutes,25.267245093910176,25.284150208809294,25.301055323708407,25.284150208809294,0.021131393623894823
integrated_response,12,organization_vitality,0.8586223854752228,0.8587903351897037,0.8589582849041847,0.8587903351897037,0.00020993714310107991
integrated_response,12,public_service_reliability,0.829275649286887,0.8293916856814514,0.8295077220760159,0.8293916856814514,0.00014504549320554228
integrated_response,12,policy_cost_100m_cny,21.582783882783882,21.582783882783882,21.582783882783882,21.582783882783882,0.0
integrated_response,13,life_satisfaction,0.17490284368730497,0.1755343148932862,0.17616578609926742,0.1755343148932862,0.0007893390074765333
integrated_response,13,government_trust,0.45113863152949635,0.4519927317874828,0.45284683204546927,0.4519927317874828,0.0010676253224830845
integrated_response,13,economic_confidence,0.39408932543808184,0.3941571587436854,0.3942249920492889,0.3941571587436854,8.479163200439399e-05
integrated_response,13,consumption_index,0.2379296909470061,0.23809164045353376,0.2382535899600614,0.23809164045353376,0.00020243688315955966
integrated_response,13,employment_rate,0.9317216362701771,0.9317996620812472,0.9318776878923174,0.9317996620812472,9.75322638376297e-05
integrated_response,13,congestion_index,0.7887290179002123,0.7892537038588567,0.789778389817501,0.7892537038588567,0.0006558574483054858
integrated_response,13,health_system_load,0.9994461472098597,1.0087307979039184,1.018015448597977,1.0087307979039184,0.011605813367573381
integrated_response,13,rumor_belief,0.0015818880273747351,0.0016879750071448277,0.0017940619869149205,0.0016879750071448277,0.00013260872471261575
integrated_response,13,stress,0.5008959987916308,0.5026920899145189,0.5044881810374068,0.5026920899145189,0.0022451139036099854
integrated_response,13,commute_minutes,25.306388835763208,25.310299326137606,25.314209816512005,25.310299326137606,0.00488811296799696
integrated_response,13,organization_vitality,0.8604698476002757,0.8605570110813585,0.8606441745624414,0.8605570110813585,0.00010895435135349629
integrated_response,13,public_service_reliability,0.8279459338740829,0.828075891979497,0.8282058500849113,0.828075891979497,0.00016244763176781474
integrated_response,13,policy_cost_100m_cny,24.517602767602767,24.517602767602767,24.517602767602767,24.517602767602767,0.0
