branch_id,day,metric,p10,p50,p90,mean,standard_deviation
mobility_support,28,economic_confidence,0.2679744061273182,0.2688564760917036,0.2697943651913376,0.2688933456822247,0.0006967393407017595
mobility_support,28,consumption_index,0.08012398972974125,0.08077710433155272,0.08205491878739621,0.0809666863447063,0.0008334146647231002
mobility_support,28,employment_rate,0.889695324245014,0.8905607582008704,0.8916229402626227,0.8906122216252231,0.0007743008403002796
mobility_support,28,congestion_index,0.7352144331189031,0.7355992327693763,0.7369724218258553,0.7358884877308316,0.0007585853269882004
mobility_support,28,health_system_load,0.9705496251138687,0.9875627102721141,0.9924733850755247,0.9842712158324053,0.009855062728499751
mobility_support,28,rumor_belief,0.015763898118700975,0.0160670584739771,0.016472563432119055,0.016089459611880984,0.0002954878282082407
mobility_support,28,stress,0.5146887310924758,0.5173954246184722,0.5182580577430066,0.516895612905961,0.0016716149036960517
mobility_support,28,commute_minutes,24.732288513305015,24.73516591988879,24.744157360737475,24.736905294059554,0.005025817979914156
mobility_support,28,organization_vitality,0.7721114762415706,0.7729256978441681,0.7737993602035358,0.7729750058862527,0.0007669186369161625
mobility_support,28,public_service_reliability,0.822192309560015,0.8226395099050438,0.8229213090430607,0.8226079306519691,0.00030370426796919763
mobility_support,28,policy_cost_100m_cny,5.169230769230771,5.169230769230771,5.169230769230771,5.169230769230771,0.0
mobility_support,29,life_satisfaction,0.006090431858905114,0.00640948008050546,0.007806793910013746,0.006702190239227603,0.0007765404768683069
mobility_support,29,government_trust,0.15567035705863105,0.1576537644124512,0.16784363880012199,0.1599250007944138,0.005503946167463716
mobility_support,29,economic_confidence,0.26576042898897584,0.26660166214133046,0.26750623889497116,0.26664015116020795,0.0006690233643101891
mobility_support,29,consumption_index,0.07994248740150586,0.0805780235142379,0.08181222558006523,0.08076253391914834,0.0008027651756069737
mobility_support,29,employment_rate,0.8894320357191472,0.8903059634761691,0.891372966303456,0.8903576223988863,0.0007819669923679331
mobility_support,29,congestion_index,0.7346733676906664,0.7350378720383453,0.7364136544991142,0.7353321193016631,0.000754177640870794
mobility_support,29,health_system_load,0.9408011047042536,0.9559715266753761,0.960360545039158,0.9530337267952227,0.008778177398985223
mobility_support,29,rumor_belief,0.012526907311692821,0.012767587097837015,0.013089760278787069,0.012785426335912196,0.00023474229594723845
mobility_support,29,stress,0.5088177861783483,0.5112767355014727,0.5120510506758564,0.5108148171232343,0.0015099579907655518
mobility_support,29,commute_minutes,24.728449066184236,24.731155273332476,24.740223820874956,24.732969474712462,0.005003984656395417
mobility_support,29,organization_vitality,0.7747847876670764,0.7755501559735181,0.7763713985913236,0.7755965055330775,0.0007209035187012041
mobility_support,29,public_service_reliability,0.822273098301986,0.8227056452609747,0.8229698465034152,0.8226709347818766,0.0002920321673661241
mobility_support,29,policy_cost_100m_cny,5.384615384615387,5.384615384615387,5.384615384615387,5.384615384615387,0.0
mobility_support,30,life_satisfaction,0.0060153672917340915,0.006330039064179761,0.00766445780429492,0.006604403665855145,0.0007439207285553843
mobility_support,30,government_trust,0.1551387368984125,0.1571053341445512,0.167045611566731,0.15931118263171962,0.005378245149274685
mobility_support,30,economic_confidence,0.2636881452714143,0.2644912356567897,0.26536354273174256,0.2645312759891536,0.0006430647173156456
mobility_support,30,consumption_index,0.07990908087631884,0.08052713273393786,0.08171465657117238,0.08070539568803778,0.0007716549534974751
mobility_support,30,employment_rate,0.8891955580227023,0.8900530204225887,0.8911471733442882,0.8901173869428027,0.0007891605590258834
mobility_support,30,congestion_index,0.7341550332367719,0.7344915859463456,0.7358681221363959,0.7347947128139305,0.0007494731233907965
mobility_support,30,health_system_load,0.9145207555341885,0.9280696375052102,0.9319993135678734,0.9254432797000447,0.007830875334314171
mobility_support,30,rumor_belief,0.009956733125884491,0.010147842086573614,0.010403868763632543,0.010162054710475226,0.0001865256058120115
mobility_support,30,stress,0.5035273964821416,0.5057653822078986,0.5064615627861259,0.5053374695488926,0.0013662092615573122
mobility_support,30,commute_minutes,24.724774036771155,24.72722544580091,24.73637292496805,24.7291656518666,0.004971402647776231
mobility_support,30,organization_vitality,0.7772977004070518,0.7780171466151069,0.7787891146758442,0.7780607152010928,0.000677649307579147
